step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,39,509.0,3.4161073825503356,8.00935661859111,2,45.0,0.47552946197971113,0,2.0,0.9060528712297594,0,4.0,0.6990150358534776,0,0.0,0.9423086271767079,8,65.0,0.4202361175975429,4,16.0,0.20901804534674234,0,0.0,0.9448754875279238,0,0.0,0.9304108705856662,0,0.0,0.9793057035747335,0,0.0,0.9687136607329222,15,328.0,0.13617184063054694,0,0.0,0.9591810170288443,0,0.0,0.9136294085694097,0,0.0,0.968979526462026,9,107.0,0.4266419295786016,1,63.0,0.5397084235605963,39,630.0
60.0,57,757.0,4.883870967741935,7.380200354005522,8,72.0,0.36134507732900467,1,4.0,0.4879222789466232,0,4.0,0.7913087657864651,0,0.0,0.9228374005193085,10,111.0,0.2939380366932207,7,50.0,0.2114376274904842,0,0.0,0.9735382281926627,0,0.0,0.9729094942638732,0,0.0,0.897304453688144,0,0.0,0.9881035980202356,17,411.0,0.24977491322076176,0,0.0,0.9349799031015977,0,0.0,0.9438381229797204,0,0.0,0.9718315092927108,10,154.0,0.29107323543613767,4,11.0,0.4120975489634984,57,817.0
65.0,65,906.0,5.392857142857143,6.90763469474212,11,122.0,0.3401046230475709,6,23.0,0.3488159074291084,2,10.0,0.7486070705103441,0,0.0,0.93110216835646,12,166.0,0.26539190985274597,7,85.0,0.0,0,0.0,1.0,0,0.0,0.9153374414107991,0,0.0,0.9579838657641616,0,0.0,0.9418149618124373,19,501.0,0.29116702453967785,0,0.0,0.9593608953831233,0,0.0,0.9518373471886759,0,0.0,0.9214548049027648,8,145.0,0.20083555789466645,0,10.0,0.4502069820984462,65,1062.0
70.0,59,1048.0,5.988571428571428,6.892685628632795,13,184.0,0.3338332220005935,7,58.0,0.35939619413540114,2,8.0,0.2543830592424694,0,0.0,0.9479058967218141,13,228.0,0.24896488249860518,1,76.0,0.4834268880384702,0,4.0,0.4760346269686894,0,0.0,0.9302527219052984,0,0.0,0.9568496403276785,0,0.0,0.9769783697079795,21,599.0,0.18313914673340598,0,0.0,0.9352497105775732,0,0.0,0.9250796984674485,0,0.0,0.90390689802935,2,77.0,0.5089147076132683,0,4.0,0.7726261649069851,59,1238.0
75.0,62,1274.0,7.238636363636363,7.350030399696047,15,255.0,0.2332611076699006,1,56.0,0.3921587353111571,6,31.0,0.33130430824188273,0,0.0,0.9081147258667468,15,298.0,0.10041563446679812,0,16.0,0.8459730107939554,0,8.0,0.8554179868320081,0,0.0,0.9898775955136281,0,2.0,0.8025560880443408,0,0.0,0.9112354673128195,23,710.0,0.1705628201127484,0,0.0,0.9297554454066213,0,0.0,0.9468914906318757,0,0.0,0.9461046302596783,2,25.0,0.6598103726305748,0,4.0,0.9029550108213893,62,1405.0
80.0,69,1568.0,8.340425531914894,6.776597871152325,16,335.0,0.22135456090080938,2,19.0,0.5275137446904538,6,61.0,0.3837132688129668,0,0.0,0.8670490014232853,17,383.0,0.14404333221975255,1,3.0,0.6448046267233905,0,8.0,0.8773672713346085,0,0.0,0.9183580881806057,0,4.0,0.8910746227892,0,0.0,0.9495414548605016,25,830.0,0.13722365503938858,0,0.0,0.9938934962313324,0,0.0,0.929221196695902,0,0.0,0.8855128770252453,1,7.0,0.4681991233810051,1,5.0,0.594375755756702,69,1655.0
85.0,77,1850.0,9.203980099502488,6.37880221065371,19,424.0,0.24223101046949191,0,3.0,0.5917329961445436,1,48.0,0.42283661427705443,0,2.0,0.7769642956439399,18,472.0,0.2570929348911258,1,8.0,0.6856536640961897,0,4.0,0.5473927148012014,0,0.0,0.9480759737924744,0,4.0,0.8985945569134514,0,0.0,0.9467189251236985,27,959.0,0.1404808505828029,0,0.0,1.0,0,0.0,0.9125135446632765,0,0.0,0.91597596310262,6,25.0,0.4511952497476368,5,21.0,0.24450753261459027,77,1970.0
90.0,101,2300.0,11.27450980392157,6.044028180526688,21,523.0,0.18523859151429875,0,0.0,0.7951589753054011,3,13.0,0.4333955085331418,0,4.0,0.8597218756014953,21,571.0,0.32813678880490516,1,13.0,0.7785359021681518,5,19.0,0.0020608924278325146,0,0.0,0.9336684125015993,2,6.0,0.5918117561807579,0,0.0,0.9714379888601945,28,1095.0,0.08120140154512505,0,4.0,0.8173369336317952,0,0.0,0.9505961759763231,0,0.0,0.9665518423236257,8,63.0,0.37656082084967024,12,65.0,0.07683873894169294,101,2376.0
95.0,106,2734.0,12.835680751173708,5.642083558405974,22,631.0,0.18538843841896607,1,2.0,0.5980018092656486,1,7.0,0.4337914793856486,0,4.0,0.8893363305543719,22,675.0,0.23775140579439932,1,18.0,0.7189998936702963,6,53.0,0.11425300655049367,0,0.0,0.9515861524772523,6,24.0,0.2886595300152716,0,0.0,0.9689636404951034,30,1242.0,0.10679420851195065,0,4.0,0.9236016597565703,0,0.0,0.9128152146571118,0,0.0,0.9745137605742158,5,68.0,0.4389948343603751,12,129.0,0.05747781241402342,106,2857.0
100.0,99,3042.0,13.702702702702704,5.718385591433721,24,750.0,0.18558497716983582,3,14.0,0.43679773033643565,0,2.0,0.7379205026108608,2,7.0,0.43742878462961876,24,792.0,0.14440973027155085,0,0.0,0.5265269393244161,0,46.0,0.6113046194715149,0,4.0,0.7974707176386954,7,58.0,0.3441235659653684,0,0.0,0.9736373922386035,32,1398.0,0.1174232902442267,0,0.0,0.880937057883098,0,0.0,0.8919122804651227,0,0.0,0.9644591200784817,1,31.0,0.5060544017429177,6,139.0,0.4350294452628366,99,3241.0
105.0,105,3442.0,15.434977578475337,5.382725602042856,26,878.0,0.1149857034123664,0,8.0,0.4587016193635566,0,4.0,0.6568467046211198,6,30.0,0.3803056087859352,26,919.0,0.04942209397337333,2,6.0,0.012621770795392631,0,6.0,0.9040869680689456,0,4.0,0.862712626093813,7,93.0,0.28115553592267917,0,0.0,0.9203845371299857,34,1563.0,0.08105140844260443,1,4.0,0.1484513803507543,0,0.0,0.9261170815882095,0,0.0,0.9409698017589234,3,30.0,0.3665516944550346,0,85.0,0.5874860873880022,105,3630.0
110.0,117,3996.0,17.526315789473685,5.3024490828730215,28,1016.0,0.14270201564213766,0,0.0,0.778815420209216,3,12.0,0.6976109695598672,6,60.0,0.31539258291383604,28,1058.0,0.17254403315478556,0,1.0,0.725382013480675,0,2.0,0.6589540870028854,0,4.0,0.9106403988523056,7,128.0,0.3513112715788763,0,0.0,0.946568950227183,35,1736.0,0.094149941964919,1,9.0,0.6568820096530528,0,0.0,0.9548353757338489,0,0.0,0.9909058987957217,8,57.0,0.3589405560712377,1,74.0,0.36739253093210705,117,4157.0
115.0,124,4454.0,18.714285714285715,5.01903125663295,30,1161.0,0.16446085512781733,2,6.0,0.6486693597220218,0,7.0,0.5634474010707828,6,90.0,0.37722961616824935,30,1200.0,0.17416250525605573,0,0.0,0.9572766753830031,1,7.0,0.2851834225036528,0,4.0,0.5733128028773345,2,102.0,0.42333923501689663,0,4.0,0.7731297550790451,36,1916.0,0.07521926024423027,0,4.0,0.9472798751282113,0,0.0,0.934611706775461,0,0.0,0.9673968496957251,10,104.0,0.4356907107275295,7,102.0,0.05173955626816295,124,4707.0
120.0,147,5107.0,21.10330578512397,4.551436431711736,32,1315.0,0.11124168172654701,4,19.0,0.39100838294174906,4,11.0,0.3549618721805398,6,120.0,0.3149995722555837,32,1352.0,0.1108885591487307,0,0.0,0.7188651429286981,1,12.0,0.7775094514879889,6,20.0,0.23029945208380295,3,29.0,0.48240861662917583,0,4.0,0.758194675082189,36,2096.0,0.07351559372180956,0,0.0,0.9213099688989144,0,0.0,0.9856154163461707,0,0.0,0.9414160705419107,11,156.0,0.3131440078492796,12,152.0,0.2820830292897753,147,5286.0
125.0,145,5162.0,20.983739837398375,3.8419560968826105,34,1480.0,0.10409487333927021,0,13.0,0.47679909145721705,0,17.0,0.2266388616327995,7,155.0,0.23790645390939677,34,1515.0,0.12812732738060745,2,5.0,0.1915302791864417,1,17.0,0.793351987252431,6,50.0,0.3086295302371924,1,26.0,0.4758721887029874,3,13.0,0.6902725344867455,32,2052.0,0.09074241223927235,0,8.0,0.39531544259359763,0,0.0,1.0,0,0.0,0.9057548182339183,13,219.0,0.21373976962544222,12,212.0,0.31303350276607894,145,5782.0
130.0,141,5011.0,19.728346456692915,4.673152031392576,35,1653.0,0.11820816815921481,0,0.0,0.8219374673541027,3,11.0,0.2007984781001428,7,192.0,0.48873857949549127,36,1689.0,0.11604376778597472,0,6.0,0.6230810609915656,1,18.0,0.6356259521381684,6,80.0,0.3150644637718432,1,5.0,0.7608752996176791,1,6.0,0.5671151077332968,24,1694.0,0.14068309464053785,0,8.0,0.8703788213325443,0,4.0,0.8282912359801112,0,0.0,1.0,15,291.0,0.14432750462347677,12,270.0,0.1857269480967491,141,5927.0
135.0,136,5088.0,20.110671936758894,4.861220770604194,36,1832.0,0.09548731467628915,0,0.0,0.971936568598379,0,6.0,0.25480522883807444,7,227.0,0.4313091305184528,36,1869.0,0.05105760190907494,0,0.0,0.9280989218638885,1,25.0,0.24628633203407982,6,110.0,0.13746866707108032,1,2.0,0.7650508172400524,5,17.0,0.43376000007122145,15,1683.0,0.20432587873666985,0,8.0,0.8719555972539579,0,4.0,0.8484474464707285,0,4.0,0.8264612657802249,17,377.0,0.12256582428475683,12,330.0,0.0,136,6494.0
140.0,128,5034.0,19.587548638132297,4.772884510180474,36,2012.0,0.09584728797661318,0,0.0,0.9341003628056938,0,2.0,0.7886414563755727,12,272.0,0.004774767503241805,36,2049.0,0.0,0,0.0,0.9354291168386496,0,4.0,0.8856238227226845,0,82.0,0.4449746755125665,2,8.0,0.4510236276355168,5,42.0,0.4784920329438892,11,1745.0,0.21144361668964667,1,3.0,0.6573888215973627,0,0.0,0.8887768163013317,0,4.0,0.9509640436603963,19,468.0,0.2536488335818237,6,294.0,0.13054293780504017,128,6985.0
145.0,130,5408.0,21.125,5.008619610520071,36,2192.0,0.09714204220827787,0,0.0,0.9574961550700002,0,4.0,0.9108631126704201,13,336.0,0.2234612869251193,36,2229.0,0.0,0,0.0,0.08641985003071682,0,4.0,0.8864578499812548,0,2.0,0.9572570418531876,0,4.0,0.6450380989588822,5,65.0,0.4429188015390807,13,1804.0,0.20817241366049802,6,20.0,0.3702142804240669,0,4.0,0.5874977765970179,0,0.0,0.9346644372235468,21,567.0,0.27864509885630473,0,151.0,0.6694977448974194,130,7382.0
150.0,133,4832.0,18.656370656370655,4.4195412885958305,31,2154.0,0.10542158084258099,0,2.0,0.8350700691939745,1,6.0,0.7463519259450885,13,401.0,0.3300200230143545,31,2185.0,0.11579073106874196,3,17.0,0.3259288350891146,0,0.0,1.0,0,2.0,0.9330497195567524,0,0.0,0.8622698158761983,1,50.0,0.4901667547220192,20,1890.0,0.13797644848847018,7,55.0,0.28148982702718545,0,4.0,0.8681979304958741,0,0.0,0.8499320999158332,23,672.0,0.16282458169870606,3,134.0,0.5767817830766268,133,7572.0
155.0,129,3703.0,13.817164179104477,4.736314226654627,25,1903.0,0.16558784480951075,0,4.0,0.8702118306700697,1,7.0,0.2766595319784386,13,466.0,0.2655225970489765,22,1814.0,0.2246010428049121,0,10.0,0.8292163765439726,0,2.0,0.3339575080899323,0,2.0,0.6382848170607567,1,1.0,0.6625319848481153,2,8.0,0.5021693552417995,28,2011.0,0.03472247466915399,7,90.0,0.20720638638298278,0,4.0,0.8830729330686155,0,0.0,0.5486029395234353,25,793.0,0.1651118274168285,5,158.0,0.46516196578635255,129,7273.0
160.0,116,2735.0,10.055147058823529,4.960950932757591,14,1800.0,0.19275366171551298,0,4.0,0.9515251238436897,5,21.0,0.23189487781948462,7,398.0,0.15646941396710692,13,1797.0,0.2549670485753821,0,4.0,0.8446929474314387,0,2.0,0.860240998112971,0,0.0,0.9139173098710054,2,9.0,0.5543082232800668,0,4.0,0.60533067535728,34,2172.0,0.011231421524630773,7,125.0,0.20951982629259064,0,0.0,0.6567857408843518,2,10.0,0.1739981010431094,27,923.0,0.1612223856674815,5,183.0,0.4146766277841027,116,7452.0
165.0,95,1687.0,6.2481481481481485,5.005486788969921,12,1860.0,0.19460089184445237,1,5.0,0.4803668317046037,7,59.0,0.4492985586968634,4,194.0,0.20766845284997115,10,1857.0,0.14667500051462826,1,5.0,0.6233530813781005,0,2.0,0.8664103828901186,0,0.0,0.5355397294591645,0,2.0,0.6179130887244848,0,0.0,0.9243214221869158,36,2352.0,0.1151565804087763,1,102.0,0.4851972255116734,0,6.0,0.45486243535153065,0,4.0,0.8262627799463607,22,919.0,0.12901216595728476,1,120.0,0.38758102944748246,95,7487.0
170.0,97,1353.0,5.048507462686567,4.935532710285535,13,1919.0,0.20487033208639022,1,7.0,0.44164388638832697,7,94.0,0.5401303284431844,4,201.0,0.24075609509914833,13,1909.0,0.13013557273930274,1,5.0,0.28710000952966375,0,2.0,0.5783119314335936,0,4.0,0.3799008434645767,0,2.0,0.8434415457691914,1,3.0,0.7349568412755915,36,2532.0,0.14653788542690627,1,1.0,0.5252979923367341,0,8.0,0.8842888217380928,0,2.0,0.887089329668223,16,660.0,0.10293373628748917,4,18.0,0.4958751574955562,97,7367.0
175.0,106,1570.0,5.667870036101083,5.146850134979856,20,2006.0,0.14365751380040215,1,4.0,0.5364859694216598,7,129.0,0.36965712392550937,7,223.0,0.3939084829070227,19,1995.0,0.05212533157480582,6,19.0,0.12430981196835171,0,3.0,0.8751347931925123,0,4.0,0.9027055540407128,0,4.0,0.769553927405215,2,10.0,0.4869844618186414,36,2708.0,0.1693194048168535,0,1.0,0.4972250217005372,0,8.0,0.891342168309416,0,0.0,0.8330171387480831,8,708.0,0.19837106323726594,0,16.0,0.6660293771176226,106,7838.0
180.0,118,1739.0,6.166666666666667,4.344421268168083,26,2121.0,0.1095152536133207,1,4.0,0.4967410483179403,11,175.0,0.09019819986969103,7,254.0,0.4062625567548038,25,2112.0,0.11261903687935179,2,31.0,0.4308161913303607,0,2.0,0.8658668047786101,0,4.0,0.9511584933077989,3,14.0,0.6909082610623892,0,5.0,0.4821283338219202,33,2617.0,0.08678839854396636,0,6.0,0.4211655217246067,2,7.0,0.4709820368183612,0,2.0,0.4308263166029758,7,741.0,0.20868223593279506,1,7.0,0.5350371704917383,118,8102.0
185.0,143,2056.0,7.23943661971831,4.328730280346392,32,2270.0,0.09520449457572348,1,7.0,0.79397913168775,12,233.0,0.31519505205211584,7,289.0,0.3810985283408688,33,2260.0,0.11822057380135381,1,13.0,0.6657545985045853,1,4.0,0.5054056787566413,0,0.0,0.9621163248671213,1,8.0,0.41561358963701994,0,0.0,0.8977829005432308,30,2275.0,0.10662927469211247,0,8.0,0.8337627695333972,6,30.0,0.05608021107676118,0,4.0,0.8117749265136446,13,791.0,0.17259289289578,6,29.0,0.35254690622899887,143,8221.0
190.0,152,2280.0,7.7815699658703075,4.28589893201786,36,2446.0,0.09713028566197916,1,12.0,0.7690193286130944,12,293.0,0.22703769517046068,3,212.0,0.09177582740045208,36,2435.0,0.07327790013879613,1,10.0,0.6786337047010025,5,18.0,0.22182390824935083,0,0.0,0.47771989969025014,5,21.0,0.4384337347484863,0,0.0,0.7421743332700403,18,2377.0,0.151941613580396,0,8.0,0.877192199541664,7,67.0,0.3791135176651634,0,4.0,0.9070388410733573,20,879.0,0.07810649218585775,8,66.0,0.09221436870143568,152,8848.0
195.0,152,2320.0,7.918088737201365,4.038176934800495,32,2370.0,0.08833615436895312,0,2.0,0.7265450662500278,12,353.0,0.060436210609935766,4,20.0,0.3546786841034416,31,2351.0,0.07088149807255989,0,4.0,0.7638251300199725,7,50.0,0.3989600010058781,2,9.0,0.23224712532021108,6,48.0,0.3804629298185914,2,8.0,0.5192637462601656,15,2428.0,0.1557645612224018,0,4.0,0.5213712262515993,7,102.0,0.4308654815876066,0,0.0,0.7496267076443324,26,999.0,0.1508524314801639,8,106.0,0.18160148946095914,152,8854.0
200.0,137,2082.0,7.179310344827586,4.4736738412144135,24,1929.0,0.13611390679450028,1,7.0,0.7220661027287377,12,417.0,0.18274932903810387,0,13.0,0.7694926489732814,24,1911.0,0.12303397498212601,1,5.0,0.7161231152671372,7,87.0,0.3926761523621365,4,30.0,0.1689756609126257,1,44.0,0.421616375630202,0,4.0,0.6187447816146818,15,2492.0,0.08339504033667225,6,23.0,0.23000781111501772,7,133.0,0.3454914884529903,0,4.0,0.46066127149733566,33,1152.0,0.2335805227380844,2,95.0,0.4922421446354788,137,8346.0
205.0,105,1653.0,5.6416382252559725,5.084880497181955,15,2010.0,0.18354847281686773,0,4.0,0.7904442603291615,6,366.0,0.471392337437624,0,4.0,0.8048352539779416,15,1876.0,0.22186577032685573,0,4.0,0.6874981351789745,1,73.0,0.40667650926537935,0,17.0,0.6404310163263637,3,17.0,0.5879178802151261,0,4.0,0.8558460570413811,23,2595.0,0.0620348179338801,6,56.0,0.10928473273915201,2,106.0,0.2008837676530135,0,6.0,0.8861633985106081,34,1315.0,0.15781845037820133,0,15.0,0.8115138473984599,105,8468.0
210.0,102,1383.0,4.704081632653061,5.393244269546836,14,2074.0,0.17096040232614274,1,5.0,0.517769940259816,0,192.0,0.48871302877066564,0,4.0,0.8702969440634677,11,1934.0,0.2968264807515238,2,8.0,0.3531091909521868,3,8.0,0.10600834713780147,0,6.0,0.9048601799826329,1,11.0,0.4618386135542246,0,4.0,0.9475626802949484,30,2728.0,0.13176145418696136,0,46.0,0.5430210015239195,3,34.0,0.164411660495378,0,8.0,0.9086682284136108,36,1492.0,0.07120219298361675,1,18.0,0.4415825034277506,102,8572.0
215.0,118,1673.0,5.576666666666667,5.447670199027172,13,2134.0,0.16758965352946117,7,25.0,0.2866646629355992,2,153.0,0.2644936622164943,0,4.0,0.9061068907929466,12,1990.0,0.27701818900468406,7,33.0,0.40705570832732574,1,12.0,0.27886264228093316,0,4.0,0.885869808365964,1,7.0,0.7034505247490804,1,6.0,0.486815362606709,36,2894.0,0.1688767113686671,0,3.0,0.8845220079589927,1,38.0,0.7135097190933427,0,4.0,0.8901688190768757,36,1672.0,8.281167246519418e-07,1,5.0,0.4959176524971514,118,8984.0
220.0,139,2071.0,6.680645161290323,4.586449349284535,14,1968.0,0.16000990444387878,7,62.0,0.36601432782457377,9,181.0,0.24105275808904789,2,6.0,0.6348421066100609,19,2071.0,0.12249905415342445,8,73.0,0.4445684216732271,1,9.0,0.7504719221212177,2,6.0,0.5436667588567465,0,0.0,0.6513734097972055,6,27.0,0.385275553313782,33,2777.0,0.08261599525410472,0,4.0,0.5840612311234785,1,13.0,0.7888627870895359,0,4.0,0.5671405859287841,36,1852.0,0.02680792368445716,1,10.0,0.5196576581269062,139,9063.0
225.0,147,2112.0,6.769230769230769,4.3614236490804466,14,1588.0,0.1669769165247944,7,99.0,0.4906742765129365,12,235.0,0.34320186108184664,6,27.0,0.506220808025591,26,2194.0,0.04121541061690614,8,113.0,0.2559927876728993,0,2.0,0.8950344406229431,6,30.0,0.05439812228900402,2,9.0,0.5633082315852616,0,25.0,0.4622822901430597,28,2384.0,0.0612870175149978,0,4.0,0.8656504353775776,2,15.0,0.36425908505182314,5,21.0,0.2392986760173132,31,1816.0,0.03481378048325975,0,4.0,0.7827085901411022,147,8566.0
230.0,144,2084.0,6.70096463022508,4.347643413715334,12,1642.0,0.16355112063526503,7,134.0,0.49140307795645083,12,291.0,0.3938458854523277,7,61.0,0.3602862415161352,33,2347.0,0.0014850823865681607,8,153.0,0.0,1,4.0,0.5065165965177748,7,65.0,0.4350787193417454,0,1.0,0.5324897135446583,2,10.0,0.5336817953241094,19,2487.0,0.09607874619944173,0,4.0,0.9082689221750575,7,41.0,0.08857938900257346,6,51.0,5.417677854471645e-06,23,1497.0,0.08437785773333972,0,4.0,0.7990613011546096,144,8792.0
235.0,124,1850.0,5.9870550161812295,4.310042992594719,14,1709.0,0.19306036106223248,4,114.0,0.30286102489081207,7,241.0,0.2629635292817253,7,100.0,0.24112769790222865,36,2528.0,0.010281372078688313,8,193.0,0.05409542913442436,0,1.0,0.67878589475218,7,98.0,0.519836578264263,0,4.0,0.7407013714296425,1,5.0,0.5139885231546621,16,2540.0,0.201544207285287,2,7.0,0.4090730123598767,7,76.0,0.3946429627799867,0,45.0,0.23638186640236683,15,1580.0,0.22139753104496682,0,4.0,0.616620491464544,124,9245.0
240.0,116,1440.0,4.8,4.797361683185565,16,1782.0,0.14929063401226567,3,47.0,0.4277527941958195,5,114.0,0.1758911365910158,7,135.0,0.4781816127908078,31,2425.0,0.04257437685685523,2,161.0,0.45532672553828546,0,4.0,0.5472195042819197,8,135.0,0.3934538536489109,0,4.0,0.7760599693842142,1,9.0,0.7582513577974784,16,2607.0,0.2075449861920496,6,26.0,0.0009461419811047654,7,111.0,0.4288916427300894,0,4.0,0.8220850129863341,12,1643.0,0.263909450696633,2,7.0,0.5698553302446959,116,9214.0
